name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,notes,normalized_category,target_kind,review_status,review_gates,dedupe_key,source_file
Southern Queenz,1648 Memorial Drive Southeast,Atlanta,GA,30317,USA,food,"restaurant, brunch, dinner, catering","brunch, dinner, comfort food, soul food, reservations, private parties, catering","East Atlanta eatery serving brunch and dinner all day, with reservations, private parties, and catering.",https://southern-queenz.com/,https://www.instagram.com/southernqueenz_,https://www.facebook.com/105364315138712,,https://southern-queenz.com/,Southern Queenz official website,Black-owned,https://southern-queenz.com/,Official site explicitly says “black owned eatery” and describes a community goal.,Food & Drink,business,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;source_url_and_address_manual_confirmation_required,southern queenz|1648 memorial drive southeast|atlanta|ga,18.csv
HEALing Community Health - Abernathy Dental Office,1188 Ralph David Abernathy,Atlanta,GA,30310,USA,health,dental clinic,"dental health, comprehensive dental care, community health, affordable care",Dental clinic location of HEALing Community Health in Atlanta; the official site marks the dental clinic as open.,https://healatlanta.org/,https://www.instagram.com/healingcommunityhealth,https://www.facebook.com/HealingCommunityHealth,,https://healatlanta.org/,HEALing Community Health official website,,,Official site explicitly marks this dental clinic NOW OPEN.,Health & Wellness,regulated_review,needs_research,geocode_before_public_pin;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,healing community health abernathy dental office|1188 ralph david abernathy|atlanta|ga,18.csv
HEALing Community Health - Hollis Innovation Academy,225 James P Brawley Dr,Atlanta,GA,30314,USA,health,community health clinic,"adult health, dental health, women’s health, children’s health, behavioral health, primary care","Atlanta community health clinic location inside Hollis Innovation Academy, part of HEALing Community Health’s multi-service care network.",https://healatlanta.org/,https://www.instagram.com/healingcommunityhealth,https://www.facebook.com/HealingCommunityHealth,,https://healatlanta.org/,HEALing Community Health official website,,,Official site lists this Atlanta location; service terms are drawn from the organization’s services page.,Health & Wellness,regulated_review,needs_research,geocode_before_public_pin;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,healing community health hollis innovation academy|225 james p brawley dr|atlanta|ga,18.csv
HEALing Community Health - Main Site,"3915 Cascade Rd, Suites T-90 and T-115",Atlanta,GA,30331,USA,health,federally qualified community health center,"adult health, dental health, women’s health, children’s health, behavioral health, primary care, affordable healthcare","Federally qualified health center serving families and individuals with adult, dental, women’s, children’s, behavioral, and additional health services.",https://healatlanta.org/,https://www.instagram.com/healingcommunityhealth,https://www.facebook.com/HealingCommunityHealth,,https://healatlanta.org/,HEALing Community Health official website,,,"Official site confirms FQHC status, services, and Atlanta location.",Health & Wellness,regulated_review,needs_research,geocode_before_public_pin;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,healing community health main site|3915 cascade rd suites t 90 and t 115|atlanta|ga,18.csv
Thomas Kennedy Sampson & Tompkins LLP (TKST Law),3355 E Main St,Atlanta,GA,30337,USA,law,corporate litigation and defense,"corporate defense, civil litigation, employment and labor defense, product liability, securities and shareholder litigation, class action defense, white collar investigations","Atlanta law firm providing corporate defense, litigation, employment, product-liability, securities, class-action, and white-collar investigation services.",https://tkstlaw.com/,,,,https://tkstlaw.com/,TKST Law official website,Oldest Black-owned law firm in Atlanta,https://tkstlaw.com/,Ownership designation is stated explicitly on the official website; address and practice areas are also listed there.,Legal & Government Services,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,thomas kennedy sampson tompkins llp tkst law|3355 e main st|atlanta|ga,18.csv
ELEGANCE African Hair Braiding,11402 Abercorn St,Savannah,GA,31419,United States,beauty,braiding salon,African hair braiding; hair weaving; extensions; box braids; lemonade braids; faux locs; cornrows; Senegalese twists; goddess braids; touch-up; take-down,"Professional African hair-braiding and weave salon offering braids, extensions, locs, touch-ups and take-down services.",https://eleganceafricanhairbraids.com/,,,,https://eleganceafricanhairbraids.com/,ELEGANCE African Hair Braiding official website,,,Official site lists Savannah location and detailed service menu.,Beauty & Personal Care,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,elegance african hair braiding|11402 abercorn st|savannah|ga,43.csv
Kicklighter Academy,7219 Seawright Drive,Savannah,GA,31406,United States,childcare,preschool and special-needs childcare,state-licensed childcare; preschool; infants; toddlers; school-age; disability-inclusive education; before/after school; meals,State-licensed preschool and childcare facility providing care and education for children with and without developmental or physical disabilities; parent organization is a 501(c) nonprofit.,http://krcacademy.org/,,https://www.facebook.com/KicklighterAcademy,,http://krcacademy.org/,Kicklighter Resource Center official website,501(c) nonprofit organization,http://krcacademy.org/,Official site states 501(c) nonprofit status and exact Savannah address.,Children & Family,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,kicklighter academy|7219 seawright drive|savannah|ga,43.csv
The Children's House Child Development Center,600 East 71 Street,Savannah,GA,31405,United States,childcare,early education center,childcare; early education; infants; toddlers; preschool; Georgia Pre-K; ages 6 weeks to 5 years; family support,"Three-Star Quality Rated early education and childcare program serving St. Joseph's/Candler employees and the general public, from infants through pre-kindergarten.",https://www.sjchs.org/the-children%27s-house,,,,https://www.sjchs.org/the-children%27s-house,St. Joseph's/Candler official website,,,Official source states it serves the general public and lists exact campus address.,Children & Family,regulated_review,needs_research,geocode_before_public_pin;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,the children s house child development center|600 east 71 street|savannah|ga,43.csv
Raymond James Savannah Branch,530 Stephenson Ave Ste 100,Savannah,GA,31405,United States,finance,financial advisory and wealth management,financial planning; investment advice; retirement planning; college tuition planning; legacy planning; wealth management,"Savannah financial-advisor branch offering financial planning, investment advice and wealth-management support for personal, retirement, education and legacy goals.",https://www.raymondjames.com/savannah-branch/,,,,https://www.raymondjames.com/savannah-branch/,Raymond James official branch website,,,Official source lists exact Savannah address and advisory services; registration caveat applies by jurisdiction.,Financial & Business Services,regulated_review,needs_research,geocode_before_public_pin;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,raymond james savannah branch|530 stephenson ave ste 100|savannah|ga,43.csv
Congress Street Social Club,411 W Congress St,Savannah,GA,31401,United States,nightlife,bar and live music venue,bar; cocktails; local beer; bourbon; live music; late-night grill food; catering; private parties; games; happy hour,"Independent concert venue and bar with live music, late-night grill food, cocktails, bourbon, patio, catering and private-party space.",https://congressstreetsocialclub.com/,https://www.instagram.com/socialclubcongress,https://www.facebook.com/195091127183177,,https://congressstreetsocialclub.com/,Congress Street Social Club official website,,,"Official site lists exact address, hours, live music, food, drinks, events and social links.",Food & Drink,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,congress street social club|411 w congress st|savannah|ga,43.csv
Fire Street Food,13 E Perry St,Savannah,GA,31401,United States,food,Asian street food restaurant,Thai plates; sushi; burgers; takeout; delivery; counter service; gift cards,"Counter-service diner near Chippewa Square serving Thai plates, sushi, burgers and other street food, with takeout and delivery.",https://www.firestreetfood.com/,https://www.instagram.com/firestreetfoodsavannah/,https://www.facebook.com/firestreetfoodsavannah,,https://www.firestreetfood.com/,Fire Street Food official website,,,"Official site lists exact address, menu categories, hours and ordering links.",Food & Drink,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,fire street food|13 e perry st|savannah|ga,43.csv
Vic's On the River,26 E Bay Street,Savannah,GA,31401,United States,food,Southern restaurant,Southern cuisine; local seafood; lunch; dinner; private events; coffee bar; happy hour,"Contemporary Southern restaurant in a historic cotton warehouse with local seafood, lunch, dinner, private events and river views.",https://vicsontheriver.com/,https://instagram.com/vicsontheriverga,https://facebook.com/VicsOnTheRiverGA,,https://vicsontheriver.com/,Vic's On the River official website,,,Official site lists Savannah address and operating hours.,Food & Drink,business,pending_review,geocode_before_public_pin;source_url_and_address_manual_confirmation_required,vic s on the river|26 e bay street|savannah|ga,43.csv
McDevitt Air,600 W. 51st Street,Savannah,GA,31405,United States,home trades,HVAC contractor,air conditioning repair; heating repair; HVAC maintenance; system replacement; installation; indoor air quality; heat pumps; 24/7 emergency service,"Savannah HVAC contractor providing AC, heating, heat-pump, indoor-air-quality, installation, maintenance and emergency services since 1979.",https://mcdevittair.com/,,,,https://mcdevittair.com/,McDevitt Air official website,Family-owned and operated,https://mcdevittair.com/,"Official site states family-owned and operated, NATE-certified technicians, Carrier authorized dealer and Georgia license CN208520.",Home & Property Services,regulated_review,needs_research,geocode_before_public_pin;ownership_evidence_manual_confirmation_required;regulated_or_age_governed_service_review_required;source_url_and_address_manual_confirmation_required,mcdevitt air|600 w 51st street|savannah|ga,43.csv
